hshd_id,shabit,net_spend_amt,product
5177848013,Premium Loyal,5.99,GREETING CARDS: HMK NOTE TY BLACK THISTLE
3382607975,Premium Loyal,3.99,GREETING CARDS: HMK ROLL WRAP BLU GRN BOY
3784993023,Premium Loyal,3.99,GREETING CARDS: HMK ROLL WRAP CLASS OF 17
3484051081,Premium Loyal,3.99,GREETING CARDS: HMK ROLL WRAP EASTER EGGS
4890906461,Premium Loyal,3.99,GREETING CARDS: HMK ROLL WRAP NEW BLUE BD
3805328171,Uncommitted,3.99,GREETING CARDS: HMK ROLL WRAP NEW BLUE BD
3809249725,Premium Loyal,1.99,GREETING CARDS: HMK TISSUE 8SHT BUTTERCUP
3417476981,Valuable,1.99,GREETING CARDS: HMK TISSUE 8SHT STREAMERS
3813729813,Premium Loyal,1.99,GREETING CARDS: HMK TRIM GIFT HPY BDAY ON
3421997785,Premium Loyal,1.99,GREETING CARDS: HMK TRIM GIFT HPY BDAY ON
3776253045,Uncommitted,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3509283083,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
6238344301,Uncommitted,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
8375483857,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3482750765,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
5003256545,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3481206403,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
5003183039,Potential,2,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3552704959,Potential,5,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3468818111,Premium Loyal,2.38,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3429640181,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3428294283,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3429640181,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3600657813,Valuable,1,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
3432273911,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS FOUR CHS PASTA SAUCE
5003199975,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITALIAN SSG PSTA SCE
3469995517,Potential,2,PASTA & PIZZA SAUCE: HNTS ITALIAN SSG PSTA SCE
3577043053,Premium Loyal,1.19,PASTA & PIZZA SAUCE: HNTS ITALIAN SSG PSTA SCE
3474593165,Valuable,1.19,PASTA & PIZZA SAUCE: HNTS ITALIAN SSG PSTA SCE
3508904473,Premium Loyal,2.38,PASTA & PIZZA SAUCE: HNTS ITALIAN SSG PSTA SCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3652529599,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
5389451913,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3563453527,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3456330503,Premium Loyal,0.89,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3821575693,Valuable,0.89,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
9437527573,Potential,0.89,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3628033343,Premium Loyal,0.89,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3570213383,Uncommitted,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
5621207075,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3796606217,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
8375483857,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
6238344301,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
6007480551,Premium Loyal,1.6,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
5397239895,Uncommitted,1.78,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
6007480551,Premium Loyal,3.2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3386518781,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3491070675,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
4999563175,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
5003256545,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
4998976087,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
5003329355,Valuable,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
5003329355,Valuable,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
4998976087,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3474593165,Valuable,1.19,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3510731045,Uncommitted,4.76,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3424037419,Premium Loyal,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3424037419,Premium Loyal,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3429566679,Valuable,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3596764099,Valuable,0.98,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3429566679,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3600657813,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3591269765,Valuable,1,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3435051461,Valuable,2,PASTA & PIZZA SAUCE: HNTS ITL GRLC & HRB SAUCE
3796606217,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3570213383,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
6238344301,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3797672961,Uncommitted,2.67,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3376002291,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3491070675,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3484642577,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3481206403,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3474593165,Valuable,1.19,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3819300371,Valuable,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3807599135,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
5251395909,Uncommitted,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3429640181,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3807599135,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3430378685,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3429640181,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3600657813,Valuable,1,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3636521895,Valuable,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3636521895,Valuable,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3636521895,Valuable,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3636521895,Valuable,2,PASTA & PIZZA SAUCE: HNTS MEAT FLV PASTA SAUCE
3531914823,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
3480948907,Potential,2,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
5003199975,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
5003256545,Valuable,1,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
3481206403,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
3577043053,Premium Loyal,1.19,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
3510731045,Uncommitted,1.19,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
3474593165,Valuable,1.19,PASTA & PIZZA SAUCE: HNTS RST GRLC & ONION SCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3578254489,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3633552987,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3791586691,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3633552987,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
6017334291,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3563453527,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
4975096963,Premium Loyal,3,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3791097009,Premium Loyal,3,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3791097009,Premium Loyal,4,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3655614111,Premium Loyal,0.89,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3823881777,Potential,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
6238344301,Uncommitted,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
8388046225,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3452109585,Valuable,1.78,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3475360741,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3475360741,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3475360741,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3482750765,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
4872224845,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3677252421,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3478090743,Potential,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
6023595209,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3483876999,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3478477213,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
4999607009,Premium Loyal,3,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3481917929,Premium Loyal,3,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
6023595209,Premium Loyal,1.6,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
6023595209,Premium Loyal,1.6,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
4999563175,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3622431513,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3716275043,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3622431513,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3569700837,Potential,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3467767349,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3473474671,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3473474671,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3429566679,Valuable,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3424037419,Premium Loyal,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3424037419,Premium Loyal,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3819300371,Valuable,0.9500000000000001,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3429566679,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3439469707,Potential,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3429566679,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3430378685,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3465266813,Premium Loyal,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3600657813,Valuable,1,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3429566679,Valuable,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
8388007395,Valuable,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3401443685,Premium Loyal,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
5255213415,Valuable,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
8388007395,Valuable,2,PASTA & PIZZA SAUCE: HNTS TRAD SPAGHETTI SAUCE
3421997785,Premium Loyal,1.99,GREETING CARDS: JAMES P BANNER 6FT FL HBD
3793017151,Potential,3,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3786604073,Valuable,3,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
5389451913,Valuable,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3786604073,Valuable,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
8619634263,Uncommitted,1.19,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3802841277,Potential,1.3900000000000001,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3787189135,Premium Loyal,1.34,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3440436817,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3474334653,Valuable,1.35,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
5003101967,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
5003298603,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3660157689,Valuable,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
5003233089,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
5003233089,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3654022365,Valuable,3.38,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3442414125,Valuable,1.1,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3435339119,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3442414125,Valuable,1.49,PASTA & PIZZA SAUCE: KRO CHNKY MUSHRM/ONION PS
3635186541,Potential,2.59,PASTA & PIZZA SAUCE: KRO CS GP W/MSHRM PSTA SC
3815806453,Premium Loyal,2.19,PASTA & PIZZA SAUCE: KRO CS GP W/MSHRM PSTA SC
3421997785,Premium Loyal,2.59,PASTA & PIZZA SAUCE: KRO CS GP W/MSHRM PSTA SC
5009998889,Premium Loyal,5.18,PASTA & PIZZA SAUCE: KRO CS GP W/MSHRM PSTA SC
8451700157,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
5177898173,Uncommitted,2.38,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3572024891,Valuable,2.7800000000000002,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3427319969,Potential,1.49,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3440436817,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3442564141,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3442564141,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
4999066415,Uncommitted,1.49,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
5003101967,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3660157689,Valuable,1.5,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3442414125,Valuable,1.49,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
3621081839,Valuable,1.49,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
4999152211,Premium Loyal,2.98,PASTA & PIZZA SAUCE: KRO CS SPAGH GP&MSHRM SCE
4853770067,Potential,0.99,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3785753893,Uncommitted,1.19,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3654702155,Uncommitted,1.19,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
8968323271,Uncommitted,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3396323823,Premium Loyal,0.99,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3396323823,Premium Loyal,1.35,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3482750765,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3447476363,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3437894111,Uncommitted,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH MUSHROOM SCE
3789208423,Valuable,1.1,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3776253045,Uncommitted,1.1,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3791460213,Premium Loyal,1.1,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3778802193,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
8614197105,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
8614197105,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
6226243525,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3791908445,Premium Loyal,0.99,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3448763071,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3448763071,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3609985921,Valuable,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3814162901,Premium Loyal,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
4891212437,Uncommitted,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3609985921,Valuable,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
9192512095,Uncommitted,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
6013587021,Potential,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3791908445,Premium Loyal,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
8388046455,Potential,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3821263835,Valuable,2.38,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3572024891,Valuable,2.38,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3787189135,Premium Loyal,1.34,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
5740114071,Premium Loyal,1.3900000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3677252421,Valuable,1.49,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3442564141,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
8379391945,Valuable,0.99,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3462697503,Premium Loyal,3,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
4999189199,Potential,6,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3480632679,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3471318279,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
5003298603,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3479033397,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
8379391945,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3479033397,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3660157689,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
5003298603,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3430370853,Premium Loyal,0.9500000000000001,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3639945181,Premium Loyal,3,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
8477283997,Potential,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGH TOM BASIL SC
3786604073,Valuable,1.5,PASTA & PIZZA SAUCE: KRO HS SPAGHETTI BEEF SCE
3431007993,Valuable,1.49,PASTA & PIZZA SAUCE: KRO HS SPAGHETTI BEEF SCE
3826990785,Premium Loyal,1.49,PASTA & PIZZA SAUCE: KRO HS SPAGHETTI BEEF SCE
3802327833,Premium Loyal,1.19,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
8392148533,Potential,1.3900000000000001,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
3396323823,Premium Loyal,1.34,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
3677252421,Valuable,1.49,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
3542045819,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
5009998889,Premium Loyal,1.5,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
3447476363,Valuable,1.19,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
3379815863,Premium Loyal,1.49,PASTA & PIZZA SAUCE: KRO ROAST RED PEP & GARLC
3813755861,Uncommitted,4.99,PASTA & PIZZA SAUCE: LAFAM DLGRSO RSTD GRLC SC
3824712815,Potential,2.49,PASTA & PIZZA SAUCE: LAROSA STD ONS GRLC SAUCE
3442564141,Premium Loyal,2.49,PASTA & PIZZA SAUCE: LAROSA STD ONS GRLC SAUCE
